31ecaee3-e266-41fb-acb5-9c4764e3aa24,091-08-2920,Zathin,162.74,157.32,188
b894cf41-8113-47dd-96d0-1da507aeb4d9,783-17-2790,Flowdesk,221.55,261.25,277
196caee1-deae-4766-9349-59454e42082b,102-32-4310,Fixflex,372.25,386.6,582
a753cae0-909f-4bdf-aa4d-636670a7867c,514-68-5889,Redhold,149.04,233.14,543
5f45efee-0e48-4e99-8837-b82589193524,109-37-7607,Tres-Zap,263.99,115.9,902
e85e7fc3-f376-419a-8ea0-596bdca6564d,890-19-7128,Latlux,293.57,134.41,448
3fe2092a-e3a7-476e-8a67-59db56a922ab,777-01-2483,Tresom,192.54,379.15,488
e9dcc80a-636e-4513-a09b-a40f7c30c6cc,447-07-0282,Zaam-Dox,288.22,142.26,663
73cd2ffb-c313-43b6-87f6-d2e938c48dd9,728-27-2734,Alphazap,453.07,216.13,539
d6bc448c-4a1f-4443-b52c-4511517f141e,744-08-8539,Latlux,239.05,45.86,799
4a34e382-daee-475c-9b86-7f0e95916a2a,648-54-2484,Stim,445.05,400.88,950
81ec1195-3467-4c4a-a472-a901f02cf0ca,880-93-3118,Stringtough,352.79,462.04,600
71bd8e53-6464-4336-9ed4-fa2e6db59884,760-94-0272,Andalax,132.9,162.96,424
3ea33e0c-fe97-4c66-9f36-53a2ea0d4d15,591-94-8469,Veribet,41.58,488.66,81
b2afc2f4-3e14-441a-83dc-bcbb2e89ec4d,800-90-5483,Veribet,396.78,292.79,857
1cf7c85c-eed6-41f4-a2ad-433923ba0fbf,378-19-3075,Stronghold,64.5,169.55,645
e1a96baf-a88d-497a-aa57-8cc8a15b6418,010-38-0734,Tampflex,318.8,484.1,299
dac17c53-fbc4-4a70-87da-9b711365d430,124-30-9547,Cardguard,318.93,427.07,463
62325aa1-d640-46fc-8f04-3a377cd280ef,186-88-3779,Bigtax,471.54,18.07,143
296fb586-e116-418c-a4d3-849b10718f52,820-89-7653,Konklux,430.4,459.05,731
dce46956-d5fe-47ca-8c8c-2815cb394a62,571-33-4524,Home Ing,481.91,346.75,525
02f07924-1b6c-4189-8c96-9aba78d147de,383-54-8990,Konklux,153.05,231.85,652
8a80dcb3-52cd-4dfe-835c-464d2ab99348,359-30-9649,Gembucket,307.46,356.45,920
cd04f55a-9a75-4fa1-9e59-390ea7b9f286,842-74-8962,Zontrax,232.93,397.95,458
1d4db887-8092-4010-bfdb-d6552ad837df,135-66-4779,Greenlam,103.96,13.41,69
e3852e86-e968-48a5-b2da-ffb7e890575d,716-78-7572,Stringtough,111.04,489.97,721
56fde9d4-83f8-4e0e-9c1a-eceda2018d4c,088-76-9683,Asoka,209.44,100.69,921
8996322d-73b4-43d0-8351-58ac22001c3f,156-70-0905,Flexidy,103.64,388.37,306
531ddcf8-5305-4534-b9a7-6b7de98879c8,656-09-3776,Solarbreeze,373.53,379.41,525
37f473e5-6252-4192-b478-fe832e3ed42d,460-59-6463,Fix San,104.09,128.8,729
8fbf9590-6390-430c-a490-2499ca4c1f7b,333-77-6700,Pannier,290.74,311.72,506
7178d585-dd9f-4f8a-988b-95472f791673,396-75-1375,Home Ing,173.69,471.99,896
838330de-34db-4018-9a90-bb21deea0d4b,509-03-4988,Zoolab,334.12,285.85,87
ae6d5316-d891-449c-bb12-093519501f46,861-01-2272,Pannier,273.75,481.22,488
a3272416-785a-4759-9bed-40e21713a8e6,857-05-9511,Zamit,324.72,127.65,707
0f5cd51c-d461-4a38-8de5-0a80dcc8db25,480-17-4967,Zathin,87.27,146.86,913
bcedd73b-b77e-4515-962c-c247923058bd,668-30-8356,Domainer,141.46,269.36,515
4306a703-743a-47bf-a6e9-1bf433a04eb6,499-84-5187,Veribet,339.62,36.0,276
cbbb23c4-d677-4266-9fa9-fdc1104799cd,785-47-4089,Lotstring,267.03,343.99,89
ab201d51-e58b-4f3f-abec-39b7d20594bf,557-05-9059,Transcof,64.53,90.78,762
e4e0ae5c-97e9-4d45-98a6-c069554cfaf3,495-15-2890,Flexidy,279.76,471.49,211
d8b2bee1-083a-408d-8fb1-d8e8a80ae4f7,051-85-6844,Voyatouch,44.62,213.27,190
76e7ac6e-7f2a-4bf2-acc2-ed8e4f511e2a,154-47-3441,Tampflex,483.85,418.78,384
e55c8f4e-df31-4a64-92de-62b6535761fe,733-57-7400,Sonsing,421.55,299.06,935
de429bef-6bc5-421e-afe9-b06947152fd4,616-19-5750,Pannier,383.15,471.1,589
05873ca0-f664-45c0-9a6e-5cf02c7b69d0,406-23-6951,Lotstring,367.98,469.73,831
f8aa513e-2c2b-405a-8da7-80324f47513b,569-15-3792,Vagram,393.2,211.76,316
4beccf8d-c764-448e-bc33-d764b19e32b8,506-46-1457,Span,34.05,328.06,781
afe1bf00-de6e-4b1d-8594-5f535b8f2526,156-82-3323,Viva,166.95,417.44,486
51869cc6-e142-455b-a713-51fae60b943f,813-44-2770,Greenlam,67.55,276.49,246
f5fd99d0-77e1-435b-adb3-f3610a9dab13,079-30-6606,Bytecard,220.45,310.34,391
38114592-c89c-4715-8954-eba1be89e538,228-35-8520,Y-find,443.66,451.57,297
5b2ee286-ae12-4aec-9bbc-f810e3282805,695-39-8469,Rank,379.95,36.09,125
b50fba82-7673-459f-a418-504d18a8cb0c,701-85-6652,Overhold,68.24,492.26,416
e0f685c2-db25-4953-a7df-b2059889210c,087-14-1429,Bigtax,18.14,387.8,794
cda183ee-0bfd-4996-a658-cd3ead38a0c7,106-54-2346,Subin,465.26,349.96,638
99c18656-c80f-4475-a957-baa509447539,489-98-4136,Domainer,264.87,354.87,169
e515e69d-4528-4b80-8d7b-739be71d461e,547-63-6025,Toughjoyfax,29.07,208.02,241
89f2ccd1-6da5-4743-920e-f6bf4174712f,008-04-1170,Greenlam,286.34,198.73,167
3c280bde-f8d6-43f6-a1e5-abcab059b366,353-81-9942,Voltsillam,245.03,391.18,319
a1ab6b55-e8a3-4c7e-8359-b146f124d0f0,137-71-8872,Stringtough,426.52,384.81,177
8c4abc6b-7ff7-4c96-bf2e-a860eac8cf98,056-44-5281,Cookley,117.56,344.65,621
7e4cf102-1f68-45d9-baee-b2a7b687a059,822-58-2660,Stronghold,226.06,72.01,825
30deb7d7-a1f7-4250-8f68-ef9eea44c21a,522-73-0642,Tresom,132.08,154.98,543
df880f1f-35d7-4515-9cb8-cacf8617e0b0,785-74-4848,Toughjoyfax,398.57,15.83,159
621f5387-680c-4827-937a-15cc3168c3f9,692-56-9273,Asoka,190.6,476.38,233
761c21db-d7f1-4a2c-b56d-77dc1bb8e764,724-94-2478,Y-Solowarm,29.2,200.82,961
7640b5b1-bda7-4084-ab16-30466f7d1831,079-67-8041,Home Ing,150.77,78.98,108
70f3f347-f3d7-4f47-a206-a1b35b989770,289-80-5542,Y-find,368.96,492.83,774
4265550b-5f4f-4727-a568-ccf40d32a343,723-50-9515,Tin,89.63,350.48,888
d217eca5-ccf1-4f38-a8cc-da114e76383f,624-36-1577,Matsoft,265.03,179.52,640
169b2d58-2322-4b42-a225-3a900d2bc89e,845-58-7382,Tempsoft,328.44,397.06,171
98b11168-4f64-46c5-a6cd-ce8a4f07469d,566-31-1434,Andalax,24.85,169.01,765
116d82e7-490c-4d3a-a445-22535c383e4e,304-81-6587,Greenlam,51.65,422.51,242
b119e5b7-6610-4923-9230-0f797da15468,174-98-8291,Bytecard,77.6,208.44,54
b0a428cf-23a2-44b0-aac9-f8028dadcc91,773-70-0932,Konklab,450.95,247.24,58
db62567d-a5e5-4996-b049-6b36a36269d8,474-62-7308,Ventosanzap,244.01,346.09,253
10bbaf5c-f7ad-406f-a618-c06147bc0bf2,739-45-2141,Quo Lux,355.1,208.06,838
5dc19265-f8bd-4062-9d5e-93781f29aedb,857-63-7592,Job,207.02,221.26,747
c0743e16-1e55-4a6f-9231-7d89e8c3606b,487-66-4853,Opela,143.37,155.06,658
f7d4b287-4f3a-4a8f-ad6a-4b0a8a05bb9b,844-10-3844,Bigtax,299.29,19.93,666
2d0a438d-1a40-434d-ba5b-df53e49412ae,389-05-0589,Zoolab,340.7,120.72,555
ea432e37-8b1b-483d-9a21-e808c4b1cb9b,055-31-0760,Bitchip,121.07,318.53,176
5e224d9f-0bed-4f28-ae48-46abe1cda3fa,768-52-5080,Holdlamis,361.88,132.96,768
986eeb15-2b3a-4434-96b7-d69497128237,531-88-7554,Zathin,256.53,287.22,409
d2bb2d06-9e20-4bf9-99e4-68a554364e93,691-67-6883,Y-find,390.52,191.17,624
7bb7810a-2316-439a-a0c9-38423aca2b6f,715-87-8441,Lotlux,224.08,389.22,871
729d2796-4486-449a-af54-b30462c61705,513-42-0676,Job,414.76,245.49,534
3723e0cd-9d6a-4c55-8e2f-60d7e76af3cb,236-27-0886,Keylex,409.08,232.37,708
627a8549-958e-40fa-90e3-9f5265136c5e,169-65-2280,Aerified,344.66,29.66,439
28428989-1dce-4fc6-82e0-97997682871b,259-23-2171,Tres-Zap,121.84,134.18,174
54e54068-34f3-4684-84cd-d3110604b2d9,590-68-3536,Otcom,371.97,282.76,539
bef9d06c-8871-4018-9985-002568e61510,486-03-6778,Namfix,154.28,438.1,571
f6546a1c-2914-4064-8276-631155852253,140-98-8459,Viva,36.85,341.71,582
305ca0ce-0326-43e5-ab55-cb0b32428881,214-10-3174,Greenlam,487.65,416.56,521
7249576f-a632-49b9-b2bf-8f88dd520659,214-60-3790,Solarbreeze,26.17,334.26,626
39a48e4e-8cf5-4ca8-bc55-8ef84fe38ac9,477-61-5506,Rank,479.92,427.02,601
027e6c14-38ef-493d-bb3b-60e5c872c368,587-95-2714,Redhold,427.11,213.13,899
ab64091f-cc56-4c69-a95a-0b1743726c56,062-12-4995,Transcof,63.03,37.76,573
9947364b-74d7-48bc-8af5-cc763963f967,647-57-2955,Redhold,203.35,185.77,935
60b846ba-21c2-433f-9077-439b5f3c52f1,407-07-9309,Tempsoft,82.94,212.17,53
986a7b17-9bc7-44ac-940c-7fd75bdc4831,717-44-9414,Toughjoyfax,381.02,204.5,831
90fbaff2-3bfb-467d-8535-5ea6febd9142,241-02-9341,Duobam,330.6,493.85,323
c6a3c02c-d253-4caf-83eb-82d94fdf6aad,636-01-2621,Latlux,168.53,32.58,594
b572e677-9a19-49d8-963c-ba7d2ac244f0,235-59-4819,Redhold,59.88,11.13,442
5507d330-d8b9-4f61-8dd0-9255ffeda219,564-59-0309,Ventosanzap,138.64,467.28,228
0517d387-8bc1-41a7-b1a0-1e1854830a67,525-30-1501,Y-find,380.63,495.76,700
b413c433-bcac-455c-9eb1-9e10b5527e40,881-14-9834,Cardguard,141.69,23.07,809
9aa8e0b9-1405-4fc4-9bda-568352c293e5,242-70-1572,Tres-Zap,335.31,311.47,328
01414554-87a2-4c71-b96a-0e1d281418e6,618-74-3726,Biodex,352.58,44.61,490
8a89fe12-49fa-4c55-b590-b2c05edf1944,095-33-7939,Lotlux,182.09,135.48,478
6d137f57-11f8-4759-868f-864bb4ec237f,813-29-6242,Zathin,89.91,387.58,210
67c0ca68-88d4-451c-89a9-2e6dbca18df6,417-37-6205,Biodex,15.43,466.28,65
e7e5318d-34c3-49aa-bb53-f21ccbd1ccc2,562-10-3082,Zamit,160.24,261.51,160
e2463170-37a8-46e8-86b2-ddb479581508,785-63-5645,Solarbreeze,304.39,403.3,866
ae5b0934-7c53-43cd-b847-966053c7b4c4,124-21-7674,Fix San,321.38,32.39,93
c206bec7-3e21-4d21-a0fc-baf4618312d0,080-69-7419,Zathin,262.37,112.59,294
5f3cb2c1-0371-426b-b81c-0b085c36fb74,321-06-1255,Alphazap,447.45,491.98,321
1d6fff9c-96e0-432e-a048-1feb743b686d,226-53-0607,Konklab,244.49,316.39,790
28b51ae1-d9af-40a3-b208-5192dd9960ab,117-93-3090,Konklux,165.12,289.52,738
4e18342c-299b-4b80-91e8-6e1b8eb54c1a,187-62-5843,Toughjoyfax,458.51,420.13,396
15665d2b-9792-406c-a0a4-29840840f25a,661-97-2107,Sub-Ex,36.47,239.42,867
12372ab6-b2ae-4fb0-ba93-e3ee1e7a08f0,472-83-5132,Tresom,58.92,483.89,423
e4aee9b9-aa83-4fb5-9a8c-784a6a14c073,081-68-8171,Voyatouch,457.59,112.47,421
0de2977d-90fd-4ef9-b68d-69f609b60b94,208-94-9076,Matsoft,448.0,78.81,732
75856608-d791-44ed-ac16-fc06fdfe145c,252-20-5237,Konklab,287.3,461.64,141
f93721a7-4c5c-434f-b7ef-9553ab5bea3d,454-95-8005,Pannier,329.55,409.18,422
adc1761f-11f3-4241-925b-e14563a74c4f,016-70-1037,Flexidy,305.5,407.94,604
c218269c-35a3-426a-b7dd-10b6adc15e75,531-41-2530,Toughjoyfax,225.56,152.45,472
7ddeed58-3a2b-4a1b-ae74-1685e006c2af,559-01-0127,Solarbreeze,12.1,280.89,945
444cc65d-8cb1-4d1d-baec-c73e475f5353,173-92-9393,Bitwolf,389.79,226.33,466
819680d6-0d0b-4c5c-a832-352ae9b997fe,675-48-4771,Otcom,21.89,42.23,539
4ee082fc-facf-4b56-89e2-252b229c50e2,384-96-7722,Bytecard,70.41,155.62,714
c991a2fc-2ce4-4dd2-b1f5-c695080af9ad,670-39-2774,Cardify,20.52,224.92,316
dcd190b3-bca5-4184-b085-d78d60eb965e,212-58-6440,Otcom,471.18,417.89,182
0aa35902-3d9f-4015-be57-9f165272cb4c,357-32-6171,Tres-Zap,408.64,456.43,77
e851cd65-c84b-4ce1-9b56-65ffa92c9312,859-08-2185,Zaam-Dox,206.63,337.63,724
d785b6ff-9823-406b-a39f-a9f4cbc4156e,016-59-9636,Asoka,331.65,52.5,103
ec87ff19-8a15-4b65-a4a6-b749386ca9fe,608-30-4408,Otcom,430.18,107.29,895
9b057523-2faa-4088-963e-4382de3db729,693-48-7160,Fixflex,320.29,66.52,520
6d517f94-339b-4df9-a9cc-7aedc34c5be6,714-23-8053,Voltsillam,245.13,445.82,798
aebc2d52-05e4-40ec-8100-84a2cd0f6e1a,789-07-7395,Keylex,248.25,172.66,478
486eaf4f-513b-4181-9d1c-55a5d6cc5f8a,848-14-4066,Solarbreeze,23.85,474.78,684
e081b982-c939-4a42-b8e5-70a3871346b4,451-26-5967,Y-Solowarm,330.76,126.24,720
e424e4ef-2755-43b5-807b-6ea99e811148,347-54-8965,Voyatouch,59.5,54.14,283
41d0792e-840e-4286-8c24-d119e3d46bd6,791-30-6122,Zamit,115.99,288.61,492
2d42f750-fe0e-49c9-af0b-818e3f62a667,043-76-0795,Alpha,39.53,203.67,84
e0e814e9-cba5-4817-ae7c-9e531a896a5a,576-63-8856,Pannier,480.05,233.57,90
11d518e8-13bd-4c71-b7a0-17c576819f07,609-30-6812,Namfix,141.7,255.74,294
a8574fe9-3447-457e-b91c-e908838eec05,601-66-3533,Tempsoft,26.94,171.79,480
cad182c9-8a7c-4b4d-af24-28bb5e26802a,006-29-4626,Regrant,69.97,193.86,683
ee34c332-7c85-49fb-a652-90fc7f48a260,179-88-1120,Tresom,185.45,78.36,294
b0900100-f8fc-4451-a898-2cc759a402bb,208-74-4539,Zoolab,188.72,436.19,580
0723eb60-bf93-4250-b4fd-2556c3d24204,410-94-7730,Zontrax,489.89,439.66,134
87986f5f-c8f9-46ea-88d1-d7ce66c35a97,547-26-8940,Opela,60.57,52.83,930
3badc64a-ba40-4a50-a032-9d3eb63163c7,087-28-5213,Fixflex,166.98,259.95,170
182bf239-980d-43a8-9dfa-18ce8d40e63c,675-04-9920,Pannier,322.04,89.17,476
5ce31bde-fe91-4237-90f7-8e9fb16b60de,785-91-6630,Treeflex,418.4,480.7,501
15b471cd-ffa9-41db-8808-87cc23d68499,874-64-9788,Wrapsafe,57.98,407.72,214
419e4473-aedc-4ae3-b02e-6f4f76ccf41c,582-22-3659,Zontrax,232.91,85.53,546
50db9e01-51b9-4c34-80ed-a801d756000d,301-85-2482,Quo Lux,153.56,491.55,425
dff2ef35-0d3b-4ba5-920d-0de5d4b89259,507-48-4729,Alphazap,376.07,128.18,485
eaabd0e5-c410-468d-afad-4ce0d5bebd2c,042-14-8510,Trippledex,64.42,86.49,137
fe0eb55c-3927-4062-8cae-28fb004519ff,652-29-8391,Cardguard,156.09,429.54,618
bbd8c713-eb39-4f87-bfd9-01efe727583a,196-22-4317,Namfix,480.71,181.74,646
f199511f-176e-4753-a525-60c510db3013,044-14-6596,Alphazap,335.75,61.81,307
bfb82b6c-6db7-4376-b20f-04cb42a64885,274-39-0084,Tampflex,459.12,352.37,833
fc9a5f5e-3480-4a68-a037-5b461fa40d1a,385-77-3417,Sub-Ex,451.79,101.57,352
012feca0-5321-4c04-b8b0-9723f386400f,467-29-9960,Hatity,164.07,224.16,150
63f59f60-c7c0-4dec-b482-878249c814af,714-28-0830,Flowdesk,446.37,460.44,110
5bf4338e-f502-4bf0-bf52-60def504ee70,382-67-6066,Temp,400.86,452.24,578
10faccd1-84c3-41ed-b848-80fbf1137c5c,870-37-5697,Span,249.06,471.12,91
01e70c61-770c-45f3-b747-adacbc7e436d,790-04-9681,Asoka,102.1,362.86,224
36a7d980-1644-4679-b5a8-5b5dbfe40fe3,592-66-1803,Rank,121.73,376.49,880
8828a371-ad36-4551-8944-ec2592793c10,789-47-4430,Daltfresh,291.72,103.86,968
43a31eb2-2859-4a6f-b918-eff6f3f386e2,434-53-8818,Gembucket,12.6,437.58,595
874f3341-5b27-4358-acb0-9b39f4d7a422,358-01-3912,Bytecard,156.06,348.15,807
57b6e7c7-f744-4a0e-ac15-a66c166eafbb,150-53-3325,Kanlam,414.93,173.84,702
5dfc86c4-0b0f-49d0-bbcd-291b8fc510cc,892-17-6070,Biodex,109.88,422.04,312
e0769202-34ef-4159-a213-de5856a10845,474-51-0102,Zathin,117.86,382.84,61
f9cec3b1-b497-4048-bd03-92dc96788801,770-28-2361,Solarbreeze,84.77,337.09,745
59eead3a-96a1-4a44-965a-4d975faf8f3b,126-43-4062,Hatity,25.08,93.76,452
a6e4ab54-bb61-464c-a185-2136423c8623,372-24-2688,Flowdesk,96.7,115.14,892
51e8b939-797c-4eb3-8488-8c6ea5a318d0,872-38-4686,Span,249.02,44.08,301
1f9d0e6c-673d-4139-aa7a-9e12b66f4f9b,680-70-3427,Toughjoyfax,113.6,429.06,200
28ae615b-cf2b-4689-927e-d03a103f5f45,021-48-1718,Trippledex,82.99,65.21,797
a099073e-0d7a-4c2e-a838-de7830f699f8,115-78-0864,Asoka,213.48,124.89,953
5151e637-0571-428e-a007-608b8fae97e1,096-10-3544,Span,421.87,194.33,667
ed644780-d7a9-4e39-93f2-f0b06a6fb071,293-82-6342,Stim,176.16,466.63,299
eccfeeff-9445-43f0-9522-0784b3704d02,432-57-9466,Stim,484.45,108.47,885
7410ee88-1fd8-4823-b536-1ef0a45f1f2a,312-17-8559,It,143.45,386.29,732
4c241e1e-8f9f-4270-afbf-f2084b12570b,699-91-0005,Namfix,88.12,494.39,740
13f51a72-f3ad-44f4-8110-2e34c8db0327,034-34-5826,Subin,475.62,149.87,238
054f1ecb-1fcf-4213-a83e-77058d6c0f2a,340-40-6192,Stim,467.66,113.24,542
630507a4-c527-4dd6-903d-ef1e5adab808,021-24-2312,Zaam-Dox,105.43,332.26,934
be803c2a-9174-45c7-8c14-d875df3778d5,082-62-5667,Tampflex,469.47,233.73,150
1396fdc3-5091-4813-a1e7-adf2bc0e1c1d,697-95-8291,Voltsillam,406.29,212.21,234
07a25cf7-4e57-43c5-84c1-4e9976fb94d0,309-39-1884,Andalax,285.57,477.73,475
b18b6638-d2f5-4ada-8955-37f1db874e36,110-25-7144,Flexidy,53.71,151.11,367
cd936930-1e01-43ca-bdc4-563cb048c966,883-61-4173,Regrant,309.93,258.35,684
00cd4918-75ba-465c-9c96-32f291b3eed3,127-27-6862,Stim,476.18,366.02,765
55ee6a53-cfb6-4a94-a2dc-4c01fc5bdbd7,483-45-1103,Flowdesk,324.07,154.0,103
77d56976-871c-4c99-8f69-c291cba65909,396-29-7471,Tin,158.96,265.05,527
13296009-1245-41b6-90de-ab2c70032697,386-89-8737,Stronghold,40.21,56.52,581
6837d0b3-be79-44c1-94f6-68e1e0dc2db6,151-51-0214,Wrapsafe,403.42,270.69,236
9fad8e81-3dbd-4d23-a641-5c4e1c5c8d0b,213-72-5419,It,236.71,366.56,709
3419a988-6f39-470a-aab1-47fb50859509,295-09-0177,Job,448.5,178.71,658
b8963eea-265c-4af5-96df-9e07b4f56c95,040-78-0981,Pannier,171.29,96.79,830
3c413851-2297-42e6-af7b-b9bee331b38e,071-75-1900,Fix San,355.78,463.02,851
84bce28f-e656-44be-a9f6-e6b7fb5626e1,135-41-3485,Prodder,396.66,64.04,365
4558d11c-6ef0-4110-ad33-fe5fa308e3fa,514-32-8315,Toughjoyfax,245.92,327.59,695
02297674-4fcc-4d9c-91a7-0b57cc9933d8,662-93-8200,Flowdesk,11.98,298.59,873
9d87bff2-9478-4f66-a368-27acc04041d5,723-11-5352,Flowdesk,93.8,76.34,696
b088779a-18e6-4ba5-9da8-055072e24ed4,852-59-7879,Keylex,481.48,275.72,583
5b3ce9a2-1c23-4251-b5e3-dd397303b799,369-78-2438,Matsoft,209.87,402.83,240
8ab5f488-cb34-4976-86f9-d6fae4fafbc5,789-68-9359,Kanlam,368.14,337.5,668
9179d726-97d4-4d75-a851-0f100276a14c,844-45-0118,Konklux,29.62,112.51,190
9333f574-259e-4cee-a249-bcb9185f6aab,382-52-7794,Bamity,245.52,199.65,559
3e0f4d78-58a0-4b51-8134-463866171fae,635-04-2327,Bigtax,110.93,160.69,379
1c1221e4-9213-4e38-bdc5-198d7543ab81,699-40-5946,Prodder,203.82,434.87,953
639dc99d-06c3-4c6e-b1ad-ec243ef00684,279-26-8229,Voyatouch,412.62,484.52,593
2b5afede-ccf4-4d15-ba8d-6ecf4ca5d6de,208-60-5656,Stim,256.35,383.24,729
10f044eb-33ea-4355-9fb8-f1e09a100b1b,680-90-4388,Zathin,483.51,16.27,710
f5892f71-4743-47be-bce7-eb0cc7437cb6,099-26-8781,Tin,388.13,98.68,325
74e81bb2-5d87-4665-8e44-921ca1b18495,581-37-8187,Fintone,150.02,493.04,715
e10e3bbd-1a16-4774-815c-0753b044c85f,669-65-2370,Tampflex,365.29,437.19,793
b4860a67-430a-4852-bd2d-67f55e0d6b91,077-58-3730,Stim,50.87,175.71,328
fefe6b89-46e9-4b52-be71-6c610a4670a3,589-25-3033,Greenlam,24.63,460.44,86
5bdc22f7-2dc8-41e0-b5b8-15e3d530e166,433-73-8021,Tin,362.12,160.67,266
962020cd-9c11-4eec-811b-c34a484e0604,193-38-4774,Zoolab,473.33,474.0,458
d3152133-1f2d-4186-b02a-074b993d6e51,602-56-0934,Bamity,129.95,348.33,476
af60ea5c-bf83-406e-a69d-49f6594fc3c1,467-35-6871,Bigtax,98.71,31.73,511
172a0102-798f-4ea0-9728-309c863f1715,282-34-9232,Fintone,89.71,110.27,674
719b0a87-979b-4003-b3ff-43e94f4b5590,863-37-5366,Fixflex,413.73,118.5,499
2e763e31-5127-4545-b4fe-218fc96cb1b5,726-66-2560,Zathin,402.33,60.93,798
2b15729d-93d6-405f-9fd8-8fb0a9c43026,147-83-9931,Sub-Ex,70.79,449.9,264
